,0,3OH10,chitooctaose,self,sflg,smock,snlp,sOGs,spep
1648,AT2G27389,0,0,1,1,0,1,1,0
1649,AT2G27500,0,0,0,1,0,1,0,1
1650,AT2G27580,0,0,0,1,0,0,0,0
1651,AT2G27630,0,0,0,0,0,1,0,0
1652,AT2G27650,0,0,0,0,0,1,0,0
1653,AT2G27660,1,1,1,1,0,1,1,1
1654,AT2G27690,0,0,1,1,0,1,1,1
1655,AT2G27820,0,0,0,1,0,0,0,0
1656,AT2G27830,0,0,1,1,0,1,0,1
1657,AT2G27880,0,0,0,0,0,1,0,0
1658,AT2G28056,0,0,0,0,0,1,0,0
1659,AT2G28085,0,0,0,0,0,1,0,0
1660,AT2G28110,0,0,0,1,0,0,0,0
1661,AT2G28210,0,0,0,1,0,1,0,1
1662,AT2G28350,0,0,1,0,0,0,0,0
1663,AT2G28400,0,1,1,1,0,1,1,1
1664,AT2G28420,0,0,0,1,0,1,0,0
1665,AT2G28540,0,0,0,1,0,0,0,0
1666,AT2G28570,0,0,1,1,0,0,1,1
1667,AT2G28630,0,0,1,1,0,0,0,0
1668,AT2G28650,0,0,0,0,0,0,1,0
1669,AT2G28700,0,0,0,0,0,1,0,0
1670,AT2G28710,0,0,1,1,0,1,1,0
1671,AT2G28755,0,0,1,1,0,1,0,0
1672,AT2G28760,0,0,0,1,0,1,0,0
1673,AT2G28840,0,0,0,1,0,0,0,0
1674,AT2G28890,0,0,1,1,0,0,0,0
1675,AT2G28930,0,0,0,1,0,0,0,0
1676,AT2G28940,0,0,0,1,0,1,0,0
1677,AT2G28960,0,0,0,1,0,0,0,0
1678,AT2G28970,0,0,0,1,0,0,0,0
1679,AT2G29000,0,0,0,0,0,1,0,0
1680,AT2G29010,1,0,0,0,0,1,0,0
1681,AT2G29065,0,0,0,1,0,0,0,0
1682,AT2G29100,1,0,1,1,0,1,0,0
1683,AT2G29110,0,0,0,1,0,1,0,0
1684,AT2G29120,1,1,1,1,0,1,0,1
1685,AT2G29150,0,0,1,1,0,1,0,1
1686,AT2G29340,0,0,0,1,0,1,0,1
1687,AT2G29350,0,0,1,1,0,1,1,1
1688,AT2G29370,0,0,0,0,1,0,0,0
1689,AT2G29400,0,0,0,1,0,1,0,0
1690,AT2G29410,0,0,0,0,0,1,0,1
1691,AT2G29420,0,0,1,1,0,1,1,1
1692,AT2G29430,0,0,0,1,0,0,0,0
1693,AT2G29440,0,0,0,0,0,0,0,1
1694,AT2G29460,1,0,1,1,1,1,1,1
1695,AT2G29470,0,0,1,1,0,1,1,1
1696,AT2G29480,0,0,0,1,0,1,1,1
1697,AT2G29490,1,0,0,1,0,1,1,1
1698,AT2G29500,1,0,1,1,0,1,1,1
1699,AT2G29720,1,1,1,1,0,1,1,1
1700,AT2G29740,0,0,0,0,0,1,0,0
1701,AT2G29950,0,0,1,1,0,1,1,0
1702,AT2G29990,0,0,0,1,0,1,1,1
1703,AT2G29995,0,0,1,1,0,0,0,0
1704,AT2G30020,0,0,0,1,0,1,0,0
1705,AT2G30040,0,0,0,1,0,0,0,0
1706,AT2G30140,1,0,1,1,0,1,1,1
1707,AT2G30250,0,0,1,1,0,0,0,1
1708,AT2G30270,0,0,0,1,0,0,0,0
1709,AT2G30360,0,0,0,1,0,1,0,0
1710,AT2G30395,0,0,0,1,0,1,0,1
1711,AT2G30400,0,0,0,1,0,1,0,1
1712,AT2G30440,0,0,0,1,0,1,0,1
1713,AT2G30490,0,0,1,1,0,1,1,1
1714,AT2G30500,0,0,0,1,0,0,0,0
1715,AT2G30550,0,0,1,1,0,1,1,1
1716,AT2G30660,0,0,1,0,0,0,1,0
1717,AT2G30680,0,0,0,0,0,1,0,0
1718,AT2G30690,0,0,0,0,0,1,0,0
1719,AT2G30720,0,0,0,1,0,1,0,1
1720,AT2G30730,0,0,0,0,0,1,0,0
1721,AT2G30740,0,0,0,1,0,0,0,0
1722,AT2G30750,1,0,1,1,0,1,1,1
1723,AT2G30760,0,0,0,1,0,0,0,0
1724,AT2G30766,0,0,0,0,0,0,0,1
1725,AT2G30770,1,0,1,1,0,1,1,1
1726,AT2G30840,0,0,0,1,0,0,0,0
1727,AT2G30860,0,0,0,1,0,1,1,0
1728,AT2G30870,0,0,1,1,0,1,1,1
1729,AT2G30900,0,0,0,0,0,1,0,0
1730,AT2G30990,0,0,0,1,0,0,0,0
1731,AT2G31020,0,0,0,1,0,0,0,0
1732,AT2G31090,0,0,0,1,0,1,0,0
1733,AT2G31100,0,0,0,0,0,0,0,1
1734,AT2G31180,0,0,0,0,0,0,0,1
1735,AT2G31220,0,0,0,0,0,1,0,0
1736,AT2G31230,0,0,0,1,0,1,0,1
1737,AT2G31305,0,0,0,1,0,1,0,0
1738,AT2G31335,1,0,1,1,0,0,1,0
1739,AT2G31345,0,0,0,1,0,1,0,0
1740,AT2G31350,0,0,0,1,0,0,0,0
1741,AT2G31420,0,0,1,1,0,1,0,1
1742,AT2G31470,0,0,0,0,0,1,0,0
1743,AT2G31550,0,0,0,0,0,1,0,0
1744,AT2G31585,0,0,0,1,0,0,0,0
1745,AT2G31800,0,0,0,1,0,0,0,0
1746,AT2G31865,1,0,1,1,0,1,0,1
1747,AT2G31880,1,0,1,1,0,1,0,1
1748,AT2G31945,0,0,1,1,0,1,1,1
1749,AT2G31955,0,0,0,1,0,1,0,1
1750,AT2G31990,0,0,0,1,0,1,0,0
1751,AT2G32020,0,0,0,1,0,1,0,0
1752,AT2G32030,0,0,0,1,0,1,0,1
1753,AT2G32140,0,1,0,1,1,1,1,1
1754,AT2G32190,0,0,0,1,0,0,0,0
1755,AT2G32200,0,0,0,1,0,0,1,0
1756,AT2G32210,1,0,0,1,0,1,1,1
1757,AT2G32240,0,0,0,1,0,1,0,1
1758,AT2G32250,0,0,0,1,0,1,0,0
1759,AT2G32460,0,0,0,1,0,1,0,0
1760,AT2G32530,0,1,1,0,0,0,1,1
1761,AT2G32660,0,0,1,1,0,0,0,0
1762,AT2G32670,0,0,0,1,0,1,0,0
1763,AT2G32680,1,1,1,1,0,1,1,1
1764,AT2G32720,0,0,0,1,0,1,0,0
1765,AT2G32800,0,0,0,1,0,1,0,0
1766,AT2G32830,0,0,0,1,0,1,0,0
1767,AT2G32920,0,0,1,1,0,1,1,1
1768,AT2G33000,0,0,0,0,0,0,0,1
1769,AT2G33100,0,0,0,0,0,1,0,0
1770,AT2G33110,0,0,0,1,0,1,0,0
1771,AT2G33120,0,0,0,1,0,1,0,0
1772,AT2G33130,0,0,0,1,0,1,0,1
1773,AT2G33240,0,0,0,0,0,1,0,0
1774,AT2G33390,0,0,0,1,0,0,0,0
1775,AT2G33490,0,0,0,1,0,1,0,0
1776,AT2G33580,0,0,0,1,0,1,0,1
1777,AT2G33600,0,0,0,1,0,0,0,0
1778,AT2G33700,0,0,0,1,0,0,0,0
1779,AT2G33710,1,0,1,1,0,1,1,1
1780,AT2G33750,0,0,0,0,0,1,0,0
1781,AT2G33780,1,0,1,1,0,1,1,0
1782,AT2G34000,0,0,0,1,0,0,0,0
1783,AT2G34030,0,0,0,0,0,1,0,0
1784,AT2G34070,0,0,0,0,0,0,0,1
1785,AT2G34080,1,0,0,0,0,1,0,1
1786,AT2G34100,0,0,0,0,0,1,0,0
1787,AT2G34140,0,0,0,0,0,0,1,0
1788,AT2G34210,0,0,0,1,0,0,0,0
1789,AT2G34250,0,0,1,1,0,0,0,1
1790,AT2G34340,0,0,0,0,0,0,1,1
1791,AT2G34355,0,0,0,1,0,1,0,0
1792,AT2G34360,1,0,0,0,0,1,1,1
1793,AT2G34390,0,0,0,1,0,0,0,1
1794,AT2G34500,0,0,0,1,0,1,0,0
1795,AT2G34580,0,0,1,1,0,1,0,1
1796,AT2G34660,0,0,0,0,0,0,0,1
1797,AT2G34730,0,0,0,1,0,0,0,0
1798,AT2G34790,0,0,0,0,0,0,0,1
1799,AT2G34840,0,0,0,1,0,1,0,0
1800,AT2G34930,0,0,0,1,0,0,0,1
1801,AT2G34940,0,0,0,0,0,1,0,0
1802,AT2G34960,0,0,1,1,0,1,0,0
1803,AT2G35000,0,0,0,1,0,0,0,0
1804,AT2G35390,0,0,0,1,0,1,0,1
1805,AT2G35420,0,0,0,0,0,1,0,0
1806,AT2G35610,0,0,0,1,0,0,0,0
1807,AT2G35658,0,0,0,1,0,0,0,0
1808,AT2G35710,0,0,0,1,0,0,0,1
1809,AT2G35730,0,0,1,1,0,1,1,1
1810,AT2G35736,0,0,0,1,0,0,0,0
1811,AT2G35910,0,0,1,1,0,0,0,0
1812,AT2G35920,0,0,0,1,0,0,0,0
1813,AT2G35930,1,0,1,1,0,1,0,1
1814,AT2G35980,1,0,1,1,0,1,1,1
1815,AT2G36190,0,0,0,0,0,1,0,0
1816,AT2G36210,0,0,1,1,0,0,0,0
1817,AT2G36220,0,0,0,1,0,1,0,0
1818,AT2G36270,0,0,0,1,0,1,0,1
1819,AT2G36290,0,0,0,0,0,1,0,0
1820,AT2G36300,0,0,0,1,0,0,0,0
1821,AT2G36320,0,0,0,1,0,0,0,0
1822,AT2G36325,0,0,1,1,0,1,0,0
1823,AT2G36330,0,0,1,1,0,0,0,0
1824,AT2G36380,0,0,1,1,0,1,0,1
1825,AT2G36580,0,0,1,1,0,1,0,1
1826,AT2G36590,0,0,1,1,0,1,0,0
1827,AT2G36680,0,0,0,1,0,0,0,0
1828,AT2G36690,1,1,1,1,0,1,0,0
1829,AT2G36695,0,0,1,1,0,0,0,0
1830,AT2G36750,1,0,0,0,0,0,1,0
1831,AT2G36770,0,0,1,1,0,1,1,1
1832,AT2G36780,1,0,1,1,0,1,1,1
1833,AT2G36790,0,0,1,0,0,1,1,1
1834,AT2G36800,1,0,1,1,0,1,1,1
1835,AT2G36880,0,0,0,1,0,0,0,1
1836,AT2G36900,0,0,0,1,0,0,0,0
1837,AT2G36950,0,0,1,1,0,1,1,1
1838,AT2G36960,0,0,0,1,0,0,0,0
1839,AT2G36970,0,0,0,0,0,1,1,1
1840,AT2G37040,0,0,1,1,0,1,1,1
1841,AT2G37110,0,0,0,1,0,0,0,0
1842,AT2G37150,0,0,0,1,0,0,0,0
1843,AT2G37210,0,0,0,0,0,1,0,0
1844,AT2G37370,0,0,0,0,0,1,0,0
1845,AT2G37430,1,0,1,1,0,1,0,1
1846,AT2G37610,0,0,0,0,0,1,0,0
1847,AT2G37710,0,0,1,1,0,1,0,1
1848,AT2G37720,0,0,1,1,0,1,0,0
1849,AT2G37750,0,0,0,1,0,0,0,0
1850,AT2G37760,0,0,0,0,0,0,1,1
1851,AT2G37770,1,0,1,1,0,1,1,1
1852,AT2G37800,0,0,0,0,0,1,0,0
1853,AT2G37810,0,0,0,1,0,0,0,0
1854,AT2G37830,0,0,0,1,0,1,0,0
1855,AT2G37940,0,0,0,1,0,1,0,1
1856,AT2G37970,0,0,0,1,0,1,0,1
1857,AT2G37980,0,0,0,1,0,1,1,1
1858,AT2G38240,0,0,0,1,0,0,0,0
1859,AT2G38250,1,0,0,1,0,1,1,1
1860,AT2G38290,0,0,0,1,0,1,0,1
1861,AT2G38360,0,0,0,1,0,0,0,0
1862,AT2G38465,0,0,0,0,0,1,0,0
1863,AT2G38470,1,0,1,1,0,1,1,1
1864,AT2G38490,0,0,1,1,0,1,0,0
1865,AT2G38600,0,0,0,0,0,0,0,1
1866,AT2G38610,0,0,0,0,0,1,0,0
1867,AT2G38690,0,0,0,0,0,1,0,0
1868,AT2G38740,0,0,0,0,0,1,0,0
1869,AT2G38860,1,1,1,1,0,1,1,1
1870,AT2G38870,1,0,1,1,0,1,1,1
1871,AT2G38880,0,0,0,1,0,0,0,0
1872,AT2G38940,0,0,1,1,0,1,0,0
1873,AT2G38960,0,0,0,1,0,1,0,0
1874,AT2G39030,0,0,0,1,0,1,1,1
1875,AT2G39100,0,0,0,1,0,0,0,0
1876,AT2G39110,0,0,0,0,0,0,0,1
1877,AT2G39200,1,1,1,1,0,1,1,1
1878,AT2G39210,1,1,1,1,0,1,1,1
1879,AT2G39350,0,0,1,1,0,0,0,0
1880,AT2G39380,1,0,1,1,0,0,0,0
1881,AT2G39390,0,0,0,1,0,0,0,0
1882,AT2G39400,0,0,1,1,0,1,0,1
1883,AT2G39410,0,0,0,1,0,0,0,0
1884,AT2G39420,0,0,1,1,0,0,0,0
1885,AT2G39435,0,0,0,1,0,1,0,0
1886,AT2G39450,0,0,1,0,0,0,0,0
1887,AT2G39480,0,0,0,1,0,0,0,0
1888,AT2G39490,0,0,0,1,0,1,0,0
1889,AT2G39518,1,1,1,1,0,1,1,1
1890,AT2G39530,1,0,1,1,0,1,1,1
1891,AT2G39550,0,0,0,1,0,0,0,0
1892,AT2G39650,0,0,0,1,0,0,0,0
1893,AT2G39660,0,0,1,1,0,0,0,0
1894,AT2G39710,0,0,0,0,0,1,0,0
1895,AT2G39725,0,0,0,0,0,1,0,0
1896,AT2G39770,0,0,0,1,0,0,0,0
1897,AT2G39980,1,1,1,1,0,1,1,1
1898,AT2G40000,0,0,0,1,0,1,0,1
1899,AT2G40050,0,0,0,0,0,1,0,0
1900,AT2G40080,0,0,0,0,0,1,1,0
1901,AT2G40095,0,0,1,1,0,1,0,0
1902,AT2G40110,0,0,0,1,0,1,0,0
1903,AT2G40113,0,0,1,1,0,1,0,1
1904,AT2G40140,0,0,0,1,0,1,0,1
1905,AT2G40170,0,0,0,1,0,1,0,0
1906,AT2G40180,1,0,1,1,0,1,0,1
1907,AT2G40270,0,0,1,1,0,1,0,1
1908,AT2G40340,0,0,0,1,0,0,0,0
1909,AT2G40350,1,0,0,0,0,0,1,0
1910,AT2G40730,0,0,0,1,0,0,0,0
1911,AT2G40740,0,0,0,1,0,1,1,0
1912,AT2G40750,0,0,1,0,0,1,1,1
1913,AT2G40890,0,0,0,1,0,0,0,0
1914,AT2G40940,0,0,0,0,0,0,0,1
1915,AT2G41010,1,0,1,1,0,1,1,1
1916,AT2G41100,1,1,1,1,0,1,1,1
1917,AT2G41110,0,0,1,1,0,0,0,1
1918,AT2G41160,0,0,0,1,0,0,0,0
1919,AT2G41170,0,0,1,1,0,0,0,1
1920,AT2G41225,0,0,1,1,0,1,0,0
1921,AT2G41230,1,1,1,1,0,1,1,1
1922,AT2G41280,0,0,0,1,0,1,1,1
1923,AT2G41342,0,0,0,1,0,0,0,0
1924,AT2G41380,1,1,0,1,0,1,1,1
1925,AT2G41410,0,0,1,0,0,0,1,1
1926,AT2G41420,0,0,0,1,0,0,0,0
1927,AT2G41430,0,0,0,1,0,1,0,0
1928,AT2G41440,0,0,1,1,0,1,0,0
1929,AT2G41450,0,0,0,1,0,0,0,0
1930,AT2G41490,0,0,1,1,0,1,0,1
1931,AT2G41640,0,0,0,1,0,0,0,0
1932,AT2G41660,0,0,1,0,0,0,0,0
1933,AT2G41690,0,0,0,1,0,1,1,1
1934,AT2G41730,1,0,0,1,0,1,0,0
1935,AT2G41835,0,0,1,1,0,1,0,1
1936,AT2G41870,0,0,0,1,0,0,0,0
1937,AT2G41880,0,1,1,1,0,1,1,1
1938,AT2G41905,0,0,1,0,0,1,0,0
1939,AT2G42010,0,0,0,1,0,0,0,0
1940,AT2G42060,0,0,1,1,0,1,1,0
1941,AT2G42330,0,0,0,1,0,0,0,0
1942,AT2G42340,1,0,0,1,0,0,1,1
1943,AT2G42350,0,0,1,1,0,0,0,0
1944,AT2G42360,1,0,1,1,0,1,1,1
1945,AT2G42365,0,0,0,1,0,0,0,0
1946,AT2G42440,1,0,0,0,0,1,0,0
1947,AT2G42480,0,0,0,0,0,1,0,0
1948,AT2G42950,0,0,0,1,0,1,0,1
1949,AT2G42980,0,0,0,0,0,1,0,0
1950,AT2G42990,0,0,0,1,0,1,0,0
1951,AT2G43000,0,0,1,1,0,1,1,1
1952,AT2G43050,0,0,0,0,0,1,0,0
1953,AT2G43120,0,0,0,1,0,1,1,1
1954,AT2G43160,0,0,0,1,0,0,0,0
1955,AT2G43255,0,0,0,0,0,1,0,0
1956,AT2G43320,0,0,0,1,0,0,0,1
1957,AT2G43490,0,0,0,1,0,0,0,0
1958,AT2G43510,0,0,1,1,0,1,1,1
1959,AT2G43520,0,0,1,1,0,1,1,1
1960,AT2G43570,0,0,1,1,0,1,1,1
1961,AT2G43580,0,0,1,1,0,1,1,1
1962,AT2G43590,1,0,1,1,0,1,0,1
1963,AT2G43620,1,1,1,1,0,1,1,1
1964,AT2G43630,0,0,0,1,0,0,0,0
1965,AT2G43640,0,0,0,0,0,1,0,0
1966,AT2G43760,0,0,0,1,0,0,0,0
1967,AT2G43790,0,0,0,1,0,0,0,0
1968,AT2G43820,0,0,0,0,0,0,1,0
1969,AT2G43850,0,0,0,1,0,0,0,0
1970,AT2G44010,0,0,0,1,0,0,1,0
1971,AT2G44070,1,0,0,1,0,1,1,1
1972,AT2G44080,0,0,0,1,0,1,0,1
1973,AT2G44170,0,0,0,0,0,1,0,0
1974,AT2G44200,0,0,0,1,0,0,0,0
1975,AT2G44280,0,0,0,1,0,0,0,0
1976,AT2G44290,1,1,1,0,1,1,1,1
1977,AT2G44300,1,0,0,0,0,0,0,0
1978,AT2G44350,0,0,1,1,0,0,0,0
1979,AT2G44360,0,0,0,1,0,0,0,0
1980,AT2G44370,1,1,1,1,0,1,1,1
1981,AT2G44380,0,0,1,1,0,0,0,0
1982,AT2G44383,0,0,1,1,0,1,0,0
1983,AT2G44400,0,0,0,1,0,0,0,0
1984,AT2G44410,0,0,0,1,0,0,0,0
1985,AT2G44460,0,0,1,1,0,1,0,1
1986,AT2G44480,0,0,1,1,0,1,0,1
1987,AT2G44490,0,0,1,1,0,1,0,1
1988,AT2G44500,0,0,0,1,0,0,0,0
1989,AT2G44570,0,0,1,0,0,0,0,0
1990,AT2G44578,0,0,0,1,0,0,0,1
1991,AT2G44600,0,0,0,1,0,1,0,0
1992,AT2G44660,0,0,0,1,0,0,0,0
1993,AT2G44790,0,0,0,1,0,1,0,1
1994,AT2G44890,0,0,0,0,0,1,0,0
1995,AT2G44910,0,0,0,1,0,0,0,0
1996,AT2G45010,0,0,1,1,0,1,0,0
1997,AT2G45070,0,0,1,1,0,1,1,1
1998,AT2G45120,0,0,1,0,0,0,0,0
1999,AT2G45140,0,0,1,1,0,0,0,0
2000,AT2G45210,0,0,1,1,0,1,1,1
2001,AT2G45220,0,0,1,1,0,1,1,1
2002,AT2G45290,0,0,1,1,0,1,0,1
2003,AT2G45300,0,0,1,1,0,1,1,1
2004,AT2G45330,0,0,0,1,0,0,0,0
2005,AT2G45360,0,0,0,1,0,0,0,1
2006,AT2G45500,0,0,0,1,0,0,0,0
2007,AT2G45570,0,0,1,1,0,1,1,1
2008,AT2G45580,0,0,0,0,0,1,0,0
2009,AT2G45680,0,0,0,0,1,0,0,0
2010,AT2G45760,0,0,0,1,0,0,0,1
2011,AT2G45920,0,0,0,1,0,0,0,0
2012,AT2G46140,0,0,0,1,0,1,0,1
2013,AT2G46150,0,0,0,1,0,0,0,0
2014,AT2G46160,0,0,0,1,0,0,0,0
2015,AT2G46192,0,0,0,0,0,1,0,0
2016,AT2G46260,0,0,0,1,0,0,0,0
2017,AT2G46270,0,0,0,1,0,1,1,1
2018,AT2G46330,0,0,0,1,0,1,0,0
2019,AT2G46390,0,0,0,0,0,1,0,0
2020,AT2G46400,1,1,1,1,0,1,1,1
2021,AT2G46430,1,1,1,1,0,1,1,1
2022,AT2G46440,1,0,0,0,0,1,1,1
2023,AT2G46450,0,0,0,0,0,0,0,1
2024,AT2G46490,0,0,0,1,0,0,0,0
2025,AT2G46495,0,0,1,1,0,0,1,0
2026,AT2G46500,0,0,1,1,0,0,0,1
2027,AT2G46530,0,0,0,1,0,1,0,0
2028,AT2G46600,0,1,0,0,0,0,1,1
2029,AT2G46620,0,0,0,1,0,1,0,0
2030,AT2G46650,0,0,0,1,0,1,0,0
2031,AT2G46735,0,0,0,1,0,0,0,0
2032,AT2G46740,0,0,0,0,0,0,0,1
2033,AT2G46750,0,0,0,1,0,1,0,1
2034,AT2G46940,0,0,0,1,0,0,0,0
2035,AT2G46960,0,0,0,0,0,1,0,0
2036,AT2G46970,0,0,1,0,0,1,0,0
2037,AT2G47000,1,0,0,0,0,0,0,0
2038,AT2G47050,0,0,0,0,0,1,0,0
2039,AT2G47130,0,0,1,1,0,1,0,1
2040,AT2G47140,1,0,1,1,0,1,0,0
2041,AT2G47180,0,0,1,1,0,1,0,0
2042,AT2G47190,0,0,0,1,0,1,1,1
2043,AT2G47470,0,0,1,1,0,1,0,1
2044,AT2G47490,0,0,0,1,0,0,0,0
2045,AT2G47550,0,0,0,1,0,0,0,1
2046,AT2G47650,0,0,1,1,0,1,0,1
2047,AT2G47730,1,1,1,1,0,1,1,1
2048,AT2G47800,1,1,1,1,0,1,1,1
2049,AT2G47950,1,0,0,1,0,1,0,1
2050,AT2G48150,0,0,0,1,0,1,0,0
2051,AT3G01040,0,0,0,1,0,0,0,0
2052,AT3G01170,0,0,1,1,0,1,0,0
2053,AT3G01175,0,0,0,1,0,0,0,0
2054,AT3G01200,0,0,0,0,0,1,0,0
2055,AT3G01290,0,0,1,1,0,1,0,1
2056,AT3G01311,0,0,0,0,0,1,0,0
2057,AT3G01420,0,0,0,1,0,0,1,1
2058,AT3G01540,0,0,0,1,0,0,0,0
2059,AT3G01650,0,0,0,1,0,0,0,0
2060,AT3G01720,0,0,1,1,0,1,0,1
2061,AT3G01830,1,0,1,1,0,1,1,1
2062,AT3G01840,0,0,0,1,0,1,0,0
2063,AT3G01970,0,0,1,1,0,1,1,1
2064,AT3G01990,0,1,1,1,0,1,1,1
2065,AT3G02000,0,0,0,0,0,1,0,1
2066,AT3G02070,0,0,0,1,0,0,0,0
2067,AT3G02140,0,0,0,1,0,0,0,0
2068,AT3G02150,0,0,0,1,0,0,0,1
2069,AT3G02210,0,0,1,0,0,0,0,0
2070,AT3G02230,0,0,1,1,0,0,0,0
2071,AT3G02240,1,1,1,1,0,1,1,1
2072,AT3G02242,1,0,1,1,0,1,1,1
2073,AT3G02270,0,0,0,0,0,1,0,0
2074,AT3G02310,0,0,0,0,0,1,0,0
2075,AT3G02360,0,0,0,1,0,1,0,1
2076,AT3G02750,0,0,0,1,0,0,0,0
2077,AT3G02800,0,0,0,1,0,1,0,1
2078,AT3G02840,1,0,0,1,0,1,0,1
2079,AT3G02875,0,0,0,1,0,0,0,0
2080,AT3G02880,0,0,1,1,0,0,0,0
2081,AT3G03020,0,0,0,1,0,0,0,1
2082,AT3G03260,0,0,0,0,0,1,0,0
2083,AT3G03310,0,0,0,0,0,1,0,0
2084,AT3G03440,0,0,0,1,0,1,1,0
2085,AT3G03560,0,0,1,1,0,1,0,0
2086,AT3G03610,0,0,0,1,0,0,0,0
2087,AT3G03670,0,0,1,1,0,1,1,1
2088,AT3G03770,0,0,0,0,0,0,1,0
2089,AT3G03790,0,0,0,1,0,0,0,0
2090,AT3G03855,0,0,1,1,0,0,1,1
2091,AT3G03870,0,0,0,1,0,0,0,0
2092,AT3G03970,0,0,0,1,0,0,0,0
2093,AT3G04000,1,0,0,1,0,0,1,1
2094,AT3G04010,0,0,0,1,0,0,0,0
2095,AT3G04040,0,0,0,0,0,1,0,0
2096,AT3G04060,0,0,0,1,0,0,1,0
2097,AT3G04070,0,0,1,1,0,1,1,1
2098,AT3G04090,0,0,0,1,0,0,0,0
2099,AT3G04110,0,0,1,1,0,1,0,0
2100,AT3G04181,0,0,0,1,0,0,0,0
2101,AT3G04210,0,0,0,0,0,1,0,1
2102,AT3G04220,0,0,0,0,0,1,1,1
2103,AT3G04300,1,0,1,1,0,1,1,1
2104,AT3G04360,0,0,0,1,0,0,0,0
2105,AT3G04420,0,0,1,1,0,0,1,1
2106,AT3G04590,0,0,0,1,0,0,0,0
2107,AT3G04620,0,0,0,1,0,0,0,0
2108,AT3G04640,0,0,0,1,0,0,0,0
2109,AT3G04670,0,0,0,1,0,0,0,1
2110,AT3G04700,0,0,0,0,0,1,0,0
2111,AT3G04717,0,0,0,1,0,1,0,0
2112,AT3G04720,0,0,0,0,0,1,0,0
2113,AT3G05050,0,0,0,1,0,1,0,1
2114,AT3G05170,0,0,0,1,0,0,0,0
2115,AT3G05200,0,0,1,1,0,1,0,1
2116,AT3G05230,0,0,1,1,0,1,0,0
2117,AT3G05290,0,0,0,1,0,0,0,0
2118,AT3G05360,1,0,1,1,0,1,1,1
2119,AT3G05380,0,0,0,1,0,0,0,0
2120,AT3G05390,0,0,0,1,0,0,0,1
2121,AT3G05400,0,0,0,1,0,1,1,0
2122,AT3G05550,0,0,0,0,0,1,0,0
2123,AT3G05580,0,0,0,1,0,0,0,0
2124,AT3G05660,0,0,1,1,0,0,0,0
2125,AT3G05670,0,0,0,1,0,0,0,0
2126,AT3G05710,0,0,0,1,0,0,0,0
2127,AT3G05830,0,0,1,1,0,0,0,0
2128,AT3G05858,0,0,0,0,0,0,1,0
2129,AT3G05860,0,0,0,0,0,1,0,0
2130,AT3G05930,0,0,0,1,0,0,0,0
2131,AT3G05937,0,0,0,0,0,0,0,1
2132,AT3G05990,0,0,0,1,0,0,0,0
2133,AT3G06100,0,0,0,1,0,1,0,1
2134,AT3G06160,0,0,0,0,0,1,0,0
2135,AT3G06260,0,0,0,0,0,1,0,0
2136,AT3G06300,0,0,1,1,0,1,0,1
2137,AT3G06320,0,0,0,0,0,1,0,0
2138,AT3G06330,0,0,0,1,0,1,0,0
2139,AT3G06350,0,0,1,1,0,1,0,1
2140,AT3G06360,0,0,0,0,0,1,0,0
2141,AT3G06370,0,0,0,1,0,1,0,0
2142,AT3G06420,0,0,0,1,0,0,0,0
2143,AT3G06490,0,0,0,1,0,0,0,1
2144,AT3G06500,0,0,0,0,0,0,0,1
2145,AT3G06520,0,1,0,0,0,0,1,1
2146,AT3G06760,0,0,0,1,0,0,0,0
2147,AT3G06840,0,0,1,0,0,0,0,0
2148,AT3G06962,0,0,0,0,0,1,0,0
2149,AT3G07040,0,0,0,1,0,0,0,0
2150,AT3G07090,0,0,0,1,0,0,0,0
2151,AT3G07190,0,0,0,1,0,0,0,0
2152,AT3G07195,1,0,1,1,0,1,1,1
2153,AT3G07250,0,0,0,0,0,1,0,0
2154,AT3G07370,0,0,0,1,0,1,0,0
2155,AT3G07380,0,0,0,0,0,1,0,0
2156,AT3G07390,1,0,1,1,0,1,1,0
2157,AT3G07570,0,0,0,1,0,0,0,0
2158,AT3G07580,0,0,1,1,0,1,1,1
2159,AT3G07600,0,0,0,1,0,0,0,0
2160,AT3G07650,0,0,1,0,0,0,0,0
2161,AT3G07680,0,0,1,1,0,0,0,0
2162,AT3G07720,0,0,0,0,0,1,0,1
2163,AT3G07760,0,0,1,0,0,0,0,0
2164,AT3G07780,0,0,0,1,0,1,0,0
2165,AT3G07800,0,0,0,1,0,1,0,0
2166,AT3G07870,0,0,1,1,0,0,0,0
2167,AT3G07970,0,0,0,0,0,0,0,1
2168,AT3G08500,0,0,0,0,0,1,0,0
2169,AT3G08630,0,0,1,1,0,1,0,0
2170,AT3G08640,0,0,1,1,0,1,1,1
2171,AT3G08690,0,0,0,1,0,1,0,0
2172,AT3G08710,0,0,0,1,0,1,0,0
2173,AT3G08720,0,0,0,1,0,1,0,1
2174,AT3G08760,0,0,0,1,0,1,0,1
2175,AT3G08790,0,0,0,0,0,1,0,0
2176,AT3G08870,1,1,1,1,0,1,1,1
2177,AT3G08970,1,1,1,1,0,1,1,1
2178,AT3G09000,0,0,0,1,0,1,0,0
2179,AT3G09010,1,1,1,1,0,1,1,1
2180,AT3G09020,0,0,0,1,0,1,1,1
2181,AT3G09085,0,0,0,1,0,0,0,0
2182,AT3G09230,0,0,0,1,0,0,0,0
2183,AT3G09340,0,0,0,0,0,1,0,0
2184,AT3G09350,0,0,0,1,0,0,0,1
