,0,3OH10,chitooctaose,eATP,self,sflg,sIF1,smock,snlp,sOGs,spep,sPGN
450,AT1G09575,0,0,0,1,1,0,0,1,1,1,0
451,AT1G09580,0,0,0,1,0,0,0,0,0,0,0
452,AT1G09630,0,0,0,1,1,0,0,1,0,1,0
453,AT1G09640,0,0,0,1,1,0,0,1,0,0,0
454,AT1G09645,0,0,0,1,1,0,0,1,1,1,0
455,AT1G09730,0,0,0,1,1,0,0,0,0,1,0
456,AT1G09750,0,0,0,0,0,0,0,0,0,1,0
457,AT1G09770,0,0,0,1,1,0,0,0,0,1,0
458,AT1G09794,0,0,0,1,1,0,0,0,0,0,0
459,AT1G09800,0,0,0,1,0,0,0,0,0,0,0
460,AT1G09810,0,0,0,0,0,0,1,0,0,1,0
461,AT1G09812,0,0,0,1,0,0,0,1,0,0,1
462,AT1G09815,0,0,0,1,0,0,0,0,0,0,0
463,AT1G09820,0,0,0,1,0,0,0,0,0,1,0
464,AT1G09830,0,0,0,1,0,0,0,0,0,0,0
465,AT1G09850,0,0,0,1,0,0,0,0,0,0,0
466,AT1G09870,0,0,0,0,0,0,0,0,0,1,0
467,AT1G09920,0,0,0,0,1,0,0,1,0,0,0
468,AT1G09930,0,0,0,1,1,0,0,1,1,1,0
469,AT1G09932,1,1,0,1,1,0,0,1,1,1,0
470,AT1G09940,1,1,0,1,1,0,0,1,1,1,0
471,AT1G09950,0,0,0,1,1,0,0,1,1,1,0
472,AT1G09960,0,0,0,0,1,0,0,0,0,1,0
473,AT1G09970,0,0,0,1,1,0,0,1,1,1,0
474,AT1G09980,0,0,0,1,1,0,0,0,0,0,0
475,AT1G10040,0,0,0,1,1,0,0,1,1,1,0
476,AT1G10050,0,0,0,1,1,0,0,1,1,1,0
477,AT1G10060,0,0,0,1,1,0,0,0,0,0,0
478,AT1G10070,0,0,0,1,1,0,0,1,0,1,0
479,AT1G10130,0,0,0,0,0,0,0,0,0,1,0
480,AT1G10140,0,0,0,1,1,0,0,1,0,1,0
481,AT1G10150,0,0,0,0,1,0,0,0,0,1,0
482,AT1G10170,0,0,0,1,1,0,0,1,0,1,0
483,AT1G10180,0,0,0,1,0,0,0,0,0,0,0
484,AT1G10210,0,0,0,1,0,0,0,0,0,0,0
485,AT1G10220,0,0,0,0,0,0,0,0,0,1,0
486,AT1G10270,0,0,0,0,0,1,1,0,0,0,0
487,AT1G10280,0,0,0,1,1,0,0,0,0,0,0
488,AT1G10290,0,0,0,1,1,0,0,1,0,1,0
489,AT1G10300,0,0,0,0,0,0,0,1,0,1,1
490,AT1G10310,0,0,0,1,0,0,0,0,0,0,0
491,AT1G10320,0,0,0,0,0,0,0,0,0,1,0
492,AT1G10330,0,0,0,1,1,0,0,0,0,0,0
493,AT1G10340,1,1,0,1,1,0,0,1,1,1,0
494,AT1G10360,0,0,0,1,0,0,0,0,0,0,0
495,AT1G10370,0,0,0,1,1,0,0,1,1,1,0
496,AT1G10380,0,0,0,1,0,0,0,0,0,0,0
497,AT1G10390,0,0,0,1,1,0,0,0,0,1,0
498,AT1G10400,0,0,0,1,0,0,0,0,0,0,0
499,AT1G10410,0,0,0,1,1,0,0,1,1,1,0
500,AT1G10417,1,0,0,1,1,0,0,1,1,1,0
501,AT1G10430,0,0,0,0,0,0,0,0,0,1,0
502,AT1G10450,0,0,0,1,0,0,0,0,0,1,0
503,AT1G10480,0,0,0,1,1,0,0,0,1,1,0
504,AT1G10490,0,0,0,1,0,0,0,0,0,0,0
505,AT1G10510,0,0,0,1,0,0,0,0,0,0,0
506,AT1G10520,0,0,0,0,0,0,0,0,0,1,0
507,AT1G10550,0,0,0,1,0,0,0,0,0,0,0
508,AT1G10560,0,0,1,1,1,1,0,0,1,1,0
509,AT1G10570,0,0,0,1,0,0,0,0,0,0,0
510,AT1G10580,0,0,0,1,1,0,0,1,0,1,0
511,AT1G10585,0,0,0,1,1,0,1,1,1,1,0
512,AT1G10640,0,0,0,0,0,0,0,0,1,0,0
513,AT1G10650,0,0,0,1,0,0,0,0,1,1,0
514,AT1G10657,0,0,0,1,0,0,0,0,0,0,0
515,AT1G10682,0,0,0,0,0,0,0,0,0,0,1
516,AT1G10700,0,0,0,1,1,0,0,1,0,1,0
517,AT1G10720,0,0,0,1,1,0,0,1,0,1,0
518,AT1G10730,0,0,0,1,0,0,0,1,0,1,0
519,AT1G10740,0,0,0,0,1,0,0,0,0,1,0
520,AT1G10750,0,0,0,0,0,0,0,0,0,0,1
521,AT1G10760,0,0,0,1,0,0,0,0,0,0,0
522,AT1G10810,0,0,0,0,0,0,0,0,0,1,0
523,AT1G10870,0,0,0,0,0,0,0,0,0,1,0
524,AT1G10890,0,0,0,0,1,0,0,0,0,1,0
525,AT1G10900,0,0,0,1,1,0,0,0,0,1,0
526,AT1G10920,0,0,0,0,0,0,0,0,0,1,0
527,AT1G10940,0,0,0,1,0,0,0,0,0,1,0
528,AT1G10950,0,0,0,1,0,0,0,0,0,0,0
529,AT1G10980,1,0,0,1,0,0,0,0,0,0,0
530,AT1G10990,0,0,0,1,1,0,0,1,0,1,0
531,AT1G11000,0,0,0,0,1,0,0,0,0,0,0
532,AT1G11050,1,1,0,1,1,0,0,1,1,1,0
533,AT1G11060,0,0,0,1,0,0,0,0,0,1,0
534,AT1G11070,0,0,0,0,0,0,0,0,0,1,0
535,AT1G11080,0,0,0,0,1,1,0,0,0,1,1
536,AT1G11100,0,1,0,1,1,0,0,1,1,1,0
537,AT1G11125,0,0,0,1,0,0,0,0,0,1,0
538,AT1G11170,0,0,0,1,0,0,0,0,0,0,0
539,AT1G11185,0,0,0,1,1,0,0,0,1,1,0
540,AT1G11200,0,0,0,1,1,0,0,1,1,1,0
541,AT1G11210,0,0,0,1,0,0,0,1,1,1,0
542,AT1G11220,0,0,1,0,0,0,0,0,0,0,0
543,AT1G11240,0,0,0,1,0,0,0,0,0,0,0
544,AT1G11260,0,0,0,1,1,0,0,0,0,1,0
545,AT1G11300,0,0,0,1,1,0,0,1,0,1,0
546,AT1G11310,1,1,0,1,1,0,0,1,1,1,0
547,AT1G11320,0,0,0,0,0,1,0,0,0,0,0
548,AT1G11330,0,0,0,1,1,0,0,1,1,1,0
549,AT1G11362,0,0,0,1,1,0,0,0,0,0,0
550,AT1G11390,0,0,0,1,0,0,0,0,0,1,0
551,AT1G11400,0,0,0,1,1,0,0,0,0,0,0
552,AT1G11420,0,0,0,0,0,0,0,0,0,1,0
553,AT1G11440,0,0,0,1,0,0,0,0,0,0,0
554,AT1G11480,0,0,0,1,1,0,0,1,0,1,0
555,AT1G11540,0,0,0,1,0,0,0,0,0,0,0
556,AT1G11580,0,0,0,0,0,0,0,0,0,1,0
557,AT1G11600,0,0,1,0,1,0,0,0,0,0,0
558,AT1G11650,0,0,0,1,0,0,0,0,0,0,0
559,AT1G11660,0,0,0,1,0,0,0,0,0,1,0
560,AT1G11670,0,0,0,0,0,0,0,0,1,1,0
561,AT1G11700,0,0,0,0,0,0,1,0,0,0,0
562,AT1G11720,0,0,0,1,0,0,0,0,0,0,0
563,AT1G11730,0,0,0,0,0,0,0,1,0,0,0
564,AT1G11740,0,0,0,0,0,0,0,0,1,0,0
565,AT1G11760,0,0,0,1,0,0,0,0,0,0,0
566,AT1G11780,0,0,0,1,0,0,0,1,0,0,0
567,AT1G11790,0,0,0,1,0,0,0,0,0,1,0
568,AT1G11800,0,0,0,0,0,0,0,1,0,0,0
569,AT1G11880,0,0,0,0,0,0,0,0,0,1,0
570,AT1G11890,0,0,0,1,1,0,0,1,0,1,0
571,AT1G11900,0,0,0,1,0,0,0,0,0,0,0
572,AT1G11905,0,0,0,1,1,0,0,0,0,1,0
573,AT1G11910,0,0,0,1,0,0,0,0,0,1,0
574,AT1G11920,0,0,0,0,1,0,0,0,1,0,0
575,AT1G11925,0,0,0,1,1,0,0,0,0,1,0
576,AT1G11940,0,0,0,1,0,0,0,0,0,0,0
577,AT1G11950,0,0,0,1,0,0,0,0,0,1,0
578,AT1G11960,0,0,0,1,1,0,0,1,1,1,0
579,AT1G12000,0,0,0,1,0,0,0,1,0,1,0
580,AT1G12010,0,0,0,0,0,0,0,0,0,1,0
581,AT1G12030,0,0,1,0,1,0,0,1,1,0,0
582,AT1G12040,0,0,0,1,0,0,0,0,1,0,0
583,AT1G12050,0,0,0,1,0,0,0,0,0,0,0
584,AT1G12080,0,0,0,0,0,1,0,0,0,1,1
585,AT1G12090,0,0,0,1,0,0,0,0,0,0,0
586,AT1G12110,0,0,0,1,0,1,1,0,0,0,0
587,AT1G12140,0,0,0,1,0,0,0,0,0,1,0
588,AT1G12150,0,0,0,1,0,0,0,0,1,1,0
589,AT1G12200,0,0,0,1,1,0,0,1,1,1,0
590,AT1G12210,0,0,0,1,1,0,0,1,0,1,0
591,AT1G12220,0,0,0,1,1,0,0,1,0,1,0
592,AT1G12240,0,0,0,1,0,0,0,0,0,0,0
593,AT1G12280,0,0,0,0,0,0,0,0,0,1,0
594,AT1G12290,0,0,0,0,1,0,0,0,0,1,0
595,AT1G12330,0,0,0,0,0,0,1,0,0,0,0
596,AT1G12340,0,0,0,1,1,0,0,0,1,0,0
597,AT1G12360,0,0,0,1,1,0,0,1,1,1,0
598,AT1G12380,0,0,0,1,0,0,0,0,0,1,0
599,AT1G12390,0,0,0,1,1,0,0,0,0,1,0
600,AT1G12420,0,0,0,1,1,0,0,0,0,0,0
601,AT1G12460,0,0,0,0,1,0,0,0,0,0,0
602,AT1G12470,0,0,0,1,0,0,0,0,0,1,0
603,AT1G12480,0,0,0,0,1,0,0,0,0,0,0
604,AT1G12500,0,0,0,1,0,0,0,0,0,0,0
605,AT1G12520,0,0,0,0,0,0,0,0,0,1,0
606,AT1G12530,0,0,0,1,0,0,0,0,0,0,0
607,AT1G12550,0,0,0,0,0,0,0,0,0,1,0
608,AT1G12580,0,0,0,1,1,0,0,1,1,1,0
609,AT1G12640,0,0,0,1,1,0,0,1,0,1,0
610,AT1G12650,0,0,0,1,0,0,0,1,0,1,0
611,AT1G12670,0,0,0,1,0,0,0,1,0,0,0
612,AT1G12680,0,0,0,0,1,0,0,0,0,0,0
613,AT1G12700,0,0,0,1,0,0,0,0,0,0,0
614,AT1G12730,0,0,0,1,0,0,0,0,0,0,0
615,AT1G12740,0,0,0,0,0,0,0,0,0,1,0
616,AT1G12750,0,0,0,1,0,0,0,1,0,1,0
617,AT1G12760,0,0,0,1,1,0,0,1,0,1,0
618,AT1G12790,0,0,0,0,1,0,0,0,0,1,0
619,AT1G12805,0,0,0,0,0,0,0,0,1,1,0
620,AT1G12810,0,0,0,1,0,0,0,0,0,0,0
621,AT1G12830,0,0,0,1,0,0,0,1,0,1,0
622,AT1G12930,0,0,0,1,0,0,0,0,0,0,0
623,AT1G12950,0,0,0,1,0,0,0,0,0,1,0
624,AT1G12970,0,0,0,0,1,0,0,1,0,1,0
625,AT1G12990,0,0,0,1,0,0,0,0,0,0,0
626,AT1G13000,0,0,0,1,1,0,0,1,0,1,0
627,AT1G13020,0,0,0,1,1,1,0,1,0,1,0
628,AT1G13060,0,0,0,1,0,0,0,0,0,0,0
629,AT1G13080,0,0,0,1,1,0,0,0,0,1,0
630,AT1G13100,0,0,0,1,1,0,0,0,0,1,0
631,AT1G13110,0,0,0,1,1,0,0,1,1,1,0
632,AT1G13140,0,0,0,0,0,0,1,0,0,1,0
633,AT1G13160,0,0,0,1,0,0,0,0,0,1,0
634,AT1G13180,0,0,0,1,1,0,0,0,0,1,0
635,AT1G13190,0,0,0,1,1,0,0,0,0,0,0
636,AT1G13195,0,0,0,1,1,0,0,1,1,0,0
637,AT1G13210,1,1,0,1,1,0,0,1,1,1,0
638,AT1G13220,0,0,0,1,1,1,0,0,0,1,0
639,AT1G13260,0,0,0,1,1,0,0,0,0,1,0
640,AT1G13280,0,0,0,1,0,0,0,0,0,0,0
641,AT1G13300,0,0,0,1,0,0,0,0,0,0,0
642,AT1G13320,0,0,0,1,0,0,0,0,0,0,0
643,AT1G13330,0,0,0,1,0,0,0,0,0,0,0
644,AT1G13340,1,1,0,1,1,0,0,1,1,1,0
645,AT1G13360,0,0,0,1,0,0,0,1,0,1,0
646,AT1G13390,0,0,0,1,0,0,0,0,0,0,0
647,AT1G13400,1,0,0,1,0,0,0,1,1,1,0
648,AT1G13410,0,0,0,1,0,0,0,0,0,0,0
649,AT1G13420,0,0,0,0,0,0,0,0,1,0,0
650,AT1G13430,0,0,0,0,0,1,0,0,0,0,0
651,AT1G13450,0,0,0,0,1,0,0,0,0,0,0
652,AT1G13460,0,0,0,1,1,0,0,1,0,1,0
653,AT1G13470,1,1,0,1,1,0,0,1,1,1,0
654,AT1G13480,0,0,0,1,1,0,0,1,1,1,0
655,AT1G13500,0,0,0,0,0,0,0,0,1,0,0
656,AT1G13510,0,0,0,1,1,0,0,0,0,1,0
657,AT1G13520,0,0,0,1,1,0,0,1,1,1,0
658,AT1G13530,0,0,0,1,1,0,0,0,1,1,0
659,AT1G13540,0,0,0,1,1,0,0,1,1,0,0
660,AT1G13550,0,0,0,1,1,0,0,1,1,1,0
661,AT1G13580,0,0,0,1,1,0,0,0,0,0,0
662,AT1G13590,0,0,0,1,1,0,0,0,1,0,0
663,AT1G13600,1,0,1,1,0,0,1,0,0,1,0
664,AT1G13609,0,0,0,1,1,0,1,0,0,1,0
665,AT1G13650,0,0,0,0,0,0,0,0,1,0,0
666,AT1G13670,0,0,0,0,0,0,0,0,0,0,1
667,AT1G13710,1,0,1,1,1,1,1,1,1,1,0
668,AT1G13740,0,0,0,0,0,0,0,0,0,1,0
669,AT1G13750,0,0,0,1,1,0,0,1,0,1,0
670,AT1G13790,0,0,0,0,0,1,1,0,0,0,1
671,AT1G13800,0,0,0,1,0,0,0,0,0,0,0
672,AT1G13810,0,0,0,1,0,0,0,0,0,0,0
673,AT1G13830,0,0,0,1,1,0,0,1,1,1,0
674,AT1G13860,0,0,0,1,0,0,0,0,0,0,0
675,AT1G13870,0,0,0,1,0,0,0,0,0,0,0
676,AT1G13900,0,0,0,1,1,0,0,0,0,0,0
677,AT1G13910,0,0,0,0,0,0,0,0,0,1,0
678,AT1G13950,0,0,0,1,0,0,0,0,0,0,0
679,AT1G13960,0,0,0,1,1,0,0,1,0,1,0
680,AT1G13970,0,0,0,1,0,0,0,0,0,0,0
681,AT1G13980,0,0,0,1,0,0,0,0,0,1,0
682,AT1G13990,0,0,0,1,1,0,0,1,1,1,0
683,AT1G14000,0,0,0,1,1,0,0,1,0,1,0
684,AT1G14010,0,0,0,1,0,0,0,0,0,1,0
685,AT1G14020,0,0,0,1,1,0,0,0,0,1,0
686,AT1G14040,0,0,0,1,1,0,0,1,1,1,0
687,AT1G14070,0,0,0,0,0,0,0,1,0,1,0
688,AT1G14080,0,0,0,1,1,0,0,0,1,0,0
689,AT1G14120,0,0,0,1,0,0,1,0,0,1,0
690,AT1G14130,0,0,0,1,0,0,0,0,1,1,0
691,AT1G14160,0,0,0,1,0,0,0,0,0,1,0
692,AT1G14170,0,0,0,1,1,0,0,1,0,1,0
693,AT1G14200,0,1,0,1,1,0,0,1,1,1,0
694,AT1G14230,0,0,0,0,0,0,0,0,0,1,0
695,AT1G14240,0,0,0,1,0,0,0,0,0,1,0
696,AT1G14250,0,0,0,1,0,0,0,0,0,0,0
697,AT1G14260,0,0,0,1,1,0,0,1,0,1,0
698,AT1G14290,0,0,0,1,0,0,0,0,0,0,0
699,AT1G14300,0,0,0,1,0,0,0,0,0,0,0
700,AT1G14310,0,0,0,1,0,0,0,0,0,0,0
701,AT1G14330,0,0,0,1,1,0,0,1,0,1,0
702,AT1G14360,0,0,0,1,1,0,0,1,1,1,0
703,AT1G14370,1,1,0,1,1,0,0,1,1,1,0
704,AT1G14390,0,0,0,0,0,0,0,0,0,1,0
705,AT1G14400,0,0,0,1,1,0,0,1,0,1,0
706,AT1G14410,0,0,0,1,0,0,0,0,0,0,0
707,AT1G14455,0,0,0,0,1,0,0,0,0,0,0
708,AT1G14460,0,0,0,0,0,0,0,0,0,1,0
709,AT1G14480,0,1,0,1,1,0,0,1,1,1,0
710,AT1G14510,0,0,0,1,0,0,0,1,0,1,0
711,AT1G14520,0,0,0,0,0,0,0,0,1,0,0
712,AT1G14530,0,0,0,0,1,0,0,0,0,0,0
713,AT1G14540,1,1,0,1,1,0,0,1,1,1,0
714,AT1G14550,0,0,0,1,1,0,0,1,1,1,0
715,AT1G14560,0,0,0,1,0,0,0,0,0,0,0
716,AT1G14580,0,0,0,1,0,1,1,0,0,0,0
717,AT1G14600,0,0,0,1,0,0,0,0,1,0,0
718,AT1G14630,0,0,0,0,0,1,1,0,0,0,0
719,AT1G14640,0,0,0,1,1,0,0,1,1,1,0
720,AT1G14642,0,0,0,1,1,0,0,1,0,1,0
721,AT1G14650,0,0,0,1,1,0,0,1,0,1,0
722,AT1G14670,0,0,0,1,1,0,0,0,0,0,0
723,AT1G14680,0,0,0,0,0,0,0,1,0,1,0
724,AT1G14690,0,0,0,1,0,0,0,0,0,1,0
725,AT1G14700,0,0,0,1,0,0,0,0,0,0,0
726,AT1G14710,0,0,0,1,0,0,0,0,0,0,0
727,AT1G14720,0,0,0,1,0,0,0,0,0,0,0
728,AT1G14730,0,0,0,0,1,0,0,0,1,0,0
729,AT1G14740,0,0,0,1,1,0,0,1,1,1,0
730,AT1G14750,0,0,0,1,0,1,0,0,0,0,0
731,AT1G14780,0,0,0,1,1,0,0,1,1,1,0
732,AT1G14790,0,0,0,1,0,1,0,0,0,1,0
733,AT1G14810,0,0,0,1,0,0,0,0,0,0,0
734,AT1G14830,0,0,0,1,1,0,0,0,0,1,0
735,AT1G14860,0,0,0,1,1,0,0,0,0,1,0
736,AT1G14870,0,0,1,1,1,0,0,1,1,1,0
737,AT1G14880,0,0,0,1,0,0,0,0,0,1,0
738,AT1G14890,0,0,0,1,0,0,0,0,0,1,0
739,AT1G14960,0,0,0,0,0,0,0,0,0,1,0
740,AT1G14990,0,0,0,1,0,0,0,0,0,0,0
741,AT1G15010,0,0,0,1,1,0,0,1,1,1,0
742,AT1G15020,0,0,0,0,1,0,0,0,0,1,0
743,AT1G15030,0,0,0,1,1,0,0,1,0,1,0
744,AT1G15040,0,0,0,1,1,0,0,0,1,1,0
745,AT1G15060,0,0,0,0,1,0,0,0,0,1,0
746,AT1G15080,0,0,0,1,0,0,0,0,0,0,0
747,AT1G15110,0,0,0,1,0,0,0,1,0,1,0
748,AT1G15125,0,1,0,1,1,0,0,1,1,1,0
749,AT1G15130,0,0,0,1,1,0,0,1,0,1,0
750,AT1G15140,0,0,0,1,0,0,0,0,0,0,0
751,AT1G15160,0,0,0,0,0,0,0,0,0,1,0
752,AT1G15170,0,0,0,0,0,0,0,0,0,1,0
753,AT1G15190,1,0,0,1,1,0,0,1,0,1,0
754,AT1G15210,0,0,0,0,0,0,0,0,0,1,0
755,AT1G15240,0,0,0,0,0,0,0,0,0,1,0
756,AT1G15310,0,0,0,1,0,0,0,0,0,0,0
757,AT1G15350,0,0,0,1,1,0,0,1,0,1,0
758,AT1G15370,0,0,0,1,0,0,0,1,0,0,0
759,AT1G15380,0,0,0,0,0,0,0,0,0,1,0
760,AT1G15385,0,0,0,1,1,0,0,0,0,1,0
761,AT1G15400,0,0,0,1,1,0,0,1,0,0,0
762,AT1G15405,0,0,0,0,0,0,0,0,0,1,0
763,AT1G15410,0,0,0,1,0,0,0,0,0,0,0
764,AT1G15415,0,0,0,1,1,0,0,1,1,1,0
765,AT1G15430,0,0,0,1,1,0,0,1,1,1,0
766,AT1G15440,0,0,0,1,0,0,0,0,0,0,0
767,AT1G15520,1,0,0,1,1,0,0,1,1,1,0
768,AT1G15530,0,0,0,1,1,0,0,1,1,1,0
769,AT1G15570,0,0,0,0,0,0,0,0,0,0,1
770,AT1G15640,0,0,0,0,1,0,0,0,0,0,0
771,AT1G15670,0,0,0,1,1,0,0,1,0,1,0
772,AT1G15710,0,0,0,1,0,0,0,0,0,0,0
773,AT1G15720,0,0,0,1,0,0,0,0,0,0,0
774,AT1G15730,0,0,0,1,0,0,0,0,0,0,0
775,AT1G15740,0,0,0,0,0,0,0,0,0,1,0
776,AT1G15750,0,0,0,1,1,0,0,1,0,1,0
777,AT1G15780,0,0,0,1,0,1,1,1,1,1,0
778,AT1G15790,0,0,0,1,1,0,0,1,1,1,0
779,AT1G15800,0,0,0,1,1,0,0,0,1,1,0
780,AT1G15870,0,0,0,1,0,0,0,0,0,0,0
781,AT1G15880,0,0,0,1,1,0,0,0,0,0,0
782,AT1G15885,0,0,0,1,1,0,0,1,1,1,0
783,AT1G15890,0,1,0,1,1,0,0,1,1,1,0
784,AT1G15900,0,0,0,1,1,0,0,1,0,0,0
785,AT1G15910,0,0,0,0,0,0,0,0,0,1,0
786,AT1G15920,0,0,0,0,1,0,0,0,0,1,0
787,AT1G15940,0,0,0,0,0,0,0,0,0,1,0
788,AT1G15950,0,0,0,1,1,0,0,1,0,1,0
789,AT1G15960,0,0,0,0,0,0,0,0,0,0,1
790,AT1G15970,0,0,0,1,0,0,0,0,0,0,0
791,AT1G16010,0,0,0,0,0,0,0,0,0,1,0
792,AT1G16070,0,0,0,1,0,0,0,1,0,0,1
793,AT1G16090,1,1,0,1,1,0,0,1,1,1,0
794,AT1G16110,1,1,0,1,1,0,0,1,1,1,0
795,AT1G16120,0,0,0,1,1,0,0,1,1,1,0
796,AT1G16130,1,1,0,1,1,0,0,1,1,1,0
797,AT1G16150,1,1,0,1,1,0,0,1,1,1,0
798,AT1G16160,1,0,0,1,1,0,0,1,1,1,0
799,AT1G16180,0,0,0,1,1,0,0,1,0,1,0
800,AT1G16210,0,0,0,1,1,0,0,0,0,1,0
801,AT1G16220,0,0,0,0,0,0,0,0,0,1,0
802,AT1G16240,0,0,0,1,1,0,0,0,0,1,0
803,AT1G16260,0,0,0,1,1,0,0,0,0,1,0
804,AT1G16300,0,0,0,1,0,0,0,1,0,1,0
805,AT1G16330,0,0,0,0,0,0,1,0,0,0,1
806,AT1G16350,0,0,0,1,0,0,0,0,0,0,0
807,AT1G16370,0,0,0,1,1,1,0,0,1,1,0
808,AT1G16390,0,0,0,1,0,0,0,0,0,0,0
809,AT1G16410,0,0,1,1,0,0,0,0,0,0,0
810,AT1G16420,1,1,0,1,1,0,0,1,1,1,0
811,AT1G16445,0,0,0,1,0,0,0,0,0,0,0
812,AT1G16460,0,0,0,1,0,0,0,0,0,0,0
813,AT1G16480,0,0,0,0,1,0,0,0,0,0,0
814,AT1G16490,0,0,0,0,0,0,0,1,0,0,0
815,AT1G16500,0,0,0,0,0,0,0,1,1,1,0
816,AT1G16510,0,0,0,1,0,0,0,0,0,1,0
817,AT1G16520,0,0,0,1,1,1,0,1,1,1,1
818,AT1G16540,0,0,0,1,1,0,0,1,0,1,0
819,AT1G16560,0,0,0,1,0,0,0,0,0,0,0
820,AT1G16570,0,0,0,1,0,0,0,0,0,0,0
821,AT1G16610,0,0,0,1,0,0,0,0,0,0,0
822,AT1G16630,0,0,0,1,0,0,0,0,0,1,1
823,AT1G16640,0,1,0,1,1,0,0,1,1,1,0
824,AT1G16670,0,1,0,1,1,0,0,1,1,1,0
825,AT1G16710,0,0,0,1,1,0,0,0,0,1,0
826,AT1G16720,0,0,0,1,0,0,0,0,0,0,0
827,AT1G16800,0,0,0,1,0,0,1,0,0,1,0
828,AT1G16820,0,0,0,1,0,0,0,0,1,0,0
829,AT1G16840,0,0,0,0,1,0,0,0,0,0,0
830,AT1G16850,0,0,0,0,0,0,0,0,0,1,0
831,AT1G16870,0,0,0,1,0,0,0,0,0,0,0
832,AT1G16900,0,0,0,1,0,0,0,0,0,0,0
833,AT1G16916,0,1,0,0,0,0,0,0,0,0,0
834,AT1G16930,0,0,0,1,0,0,0,0,0,0,0
835,AT1G16970,0,0,0,0,0,0,0,0,0,1,0
836,AT1G17020,0,0,0,1,0,0,0,1,1,1,0
837,AT1G17050,0,0,0,1,0,0,0,0,0,1,0
838,AT1G17060,0,0,0,1,1,0,0,1,0,1,0
839,AT1G17070,0,0,0,1,1,0,0,1,0,1,0
840,AT1G17100,0,0,0,0,0,0,0,0,0,1,0
841,AT1G17130,0,0,0,1,1,0,0,1,0,1,0
842,AT1G17145,0,0,0,1,0,0,0,0,0,0,0
843,AT1G17147,1,1,0,1,1,1,1,1,1,1,0
844,AT1G17170,0,0,0,1,1,0,0,1,1,1,0
845,AT1G17180,0,0,0,1,1,0,0,0,0,1,0
846,AT1G17190,0,0,0,0,0,0,0,0,0,1,0
847,AT1G17210,0,0,0,1,0,0,0,0,0,1,0
848,AT1G17230,0,0,0,1,1,0,0,0,0,1,0
849,AT1G17240,0,1,0,1,1,0,0,1,0,1,0
850,AT1G17255,0,0,0,0,0,0,0,0,0,1,0
851,AT1G17260,0,0,0,0,1,0,0,0,0,0,0
852,AT1G17270,0,0,0,1,0,0,0,0,0,0,0
853,AT1G17280,0,0,0,1,0,0,0,1,0,0,0
854,AT1G17285,0,0,0,1,0,0,0,0,0,1,0
855,AT1G17290,0,0,0,1,1,0,0,1,1,1,0
856,AT1G17330,0,0,0,1,1,0,0,1,0,1,0
857,AT1G17360,0,0,0,0,0,0,0,0,0,1,0
858,AT1G17380,1,1,0,1,1,0,0,1,1,1,0
859,AT1G17400,0,0,0,1,0,0,0,1,0,0,0
860,AT1G17420,1,1,0,1,1,0,0,1,1,1,0
861,AT1G17430,0,0,0,1,0,0,0,0,0,0,0
862,AT1G17440,0,0,0,1,1,0,0,1,1,1,0
863,AT1G17450,0,0,0,1,1,0,0,1,0,1,0
864,AT1G17460,0,0,0,1,0,0,0,0,0,0,0
865,AT1G17480,0,0,0,0,0,0,0,0,1,0,1
866,AT1G17500,0,0,0,1,1,0,0,0,0,1,0
867,AT1G17510,0,0,0,1,0,0,0,0,0,0,0
868,AT1G17530,0,0,0,1,0,0,0,0,0,0,0
869,AT1G17550,0,0,0,0,1,0,0,1,0,1,0
870,AT1G17590,0,0,0,0,0,0,0,0,1,1,0
871,AT1G17600,0,0,0,1,1,0,0,1,0,1,0
872,AT1G17610,0,0,0,1,0,0,0,0,0,0,0
873,AT1G17680,0,0,0,1,0,0,0,0,0,1,0
874,AT1G17700,0,0,0,1,0,1,1,1,0,0,0
875,AT1G17710,0,1,0,1,1,0,1,1,0,1,1
876,AT1G17720,0,0,0,1,1,0,0,1,0,1,0
877,AT1G17730,0,0,0,0,1,0,0,1,0,1,0
878,AT1G17745,0,0,0,1,1,0,0,1,1,1,0
879,AT1G17750,0,0,0,1,1,0,0,1,1,1,0
880,AT1G17760,0,0,0,1,0,0,0,0,0,0,0
881,AT1G17780,0,0,0,1,0,0,0,0,0,0,0
882,AT1G17820,0,0,0,1,1,0,0,0,0,1,0
883,AT1G17830,0,0,0,1,0,0,0,1,0,1,0
884,AT1G17840,0,0,0,1,0,0,0,0,0,0,0
885,AT1G17860,0,0,0,1,1,0,0,1,1,1,0
886,AT1G17890,0,0,0,1,1,0,0,1,1,1,0
887,AT1G17930,0,0,0,0,0,0,0,0,0,1,0
888,AT1G17980,0,0,0,0,1,0,0,0,0,0,0
889,AT1G17990,0,1,0,1,1,0,0,1,1,1,0
890,AT1G18020,0,1,0,1,1,0,0,1,1,1,0
891,AT1G18040,0,0,0,0,0,0,1,0,0,0,0
892,AT1G18070,0,0,0,1,0,0,0,0,0,0,0
893,AT1G18100,1,0,0,1,0,0,0,0,0,0,0
894,AT1G18140,0,0,0,1,1,0,0,0,0,1,0
895,AT1G18160,0,0,0,1,1,0,0,0,0,1,0
896,AT1G18190,0,0,0,0,0,0,0,0,0,1,0
897,AT1G18200,0,0,0,1,1,0,0,0,1,1,0
898,AT1G18210,0,0,0,1,1,0,0,1,1,1,0
899,AT1G18250,0,0,0,0,0,0,1,0,1,1,0
