,0,3OH10,chitooctaose,self,sflg,smock,snlp,sOGs,spep
1111,AT1G69570,0,0,0,1,0,0,0,0
1112,AT1G69610,0,0,1,1,0,0,0,0
1113,AT1G69640,0,0,0,1,0,0,0,0
1114,AT1G69710,0,0,0,0,0,1,0,0
1115,AT1G69730,0,1,0,0,0,0,0,1
1116,AT1G69750,0,0,1,1,0,1,1,0
1117,AT1G69790,0,0,0,1,0,0,0,0
1118,AT1G69810,0,0,0,1,0,0,0,1
1119,AT1G69840,0,0,1,1,0,1,1,1
1120,AT1G69890,0,0,1,1,0,1,1,1
1121,AT1G69900,0,1,1,1,0,1,1,1
1122,AT1G69910,0,0,0,0,0,0,1,1
1123,AT1G69920,1,1,1,1,0,1,1,1
1124,AT1G69930,1,1,1,1,0,1,1,1
1125,AT1G69960,0,0,1,1,0,1,0,1
1126,AT1G70130,0,0,1,1,0,1,1,1
1127,AT1G70140,1,1,1,1,0,1,1,1
1128,AT1G70160,0,0,0,1,0,0,0,0
1129,AT1G70170,0,0,1,1,0,1,1,1
1130,AT1G70185,0,0,1,1,0,0,0,0
1131,AT1G70250,0,0,1,1,0,0,0,0
1132,AT1G70390,0,0,0,0,0,0,1,0
1133,AT1G70410,0,0,1,1,0,0,0,0
1134,AT1G70420,0,0,0,1,0,0,1,0
1135,AT1G70500,1,0,0,1,0,0,0,1
1136,AT1G70510,0,0,0,0,0,0,1,0
1137,AT1G70520,1,1,1,1,0,1,1,1
1138,AT1G70530,0,0,1,1,0,1,1,1
1139,AT1G70581,0,0,1,1,0,1,1,1
1140,AT1G70590,0,0,1,1,0,1,0,0
1141,AT1G70690,0,0,1,1,0,0,1,1
1142,AT1G70700,0,0,1,1,0,1,1,0
1143,AT1G70740,0,0,0,1,0,0,1,0
1144,AT1G70750,0,0,0,1,0,0,0,0
1145,AT1G70800,0,0,0,0,0,0,1,0
1146,AT1G70920,0,0,1,1,0,1,1,1
1147,AT1G70990,0,0,1,1,0,1,0,1
1148,AT1G71000,0,0,0,0,1,0,1,0
1149,AT1G71100,0,0,0,1,0,1,0,0
1150,AT1G71140,0,0,0,0,0,1,0,0
1151,AT1G71190,0,0,0,1,0,0,0,0
1152,AT1G71300,0,0,1,0,0,0,0,0
1153,AT1G71360,0,0,1,1,0,0,0,0
1154,AT1G71400,0,0,1,1,0,1,1,1
1155,AT1G71520,0,0,1,1,0,1,1,1
1156,AT1G71691,0,0,0,0,0,0,0,1
1157,AT1G71696,0,0,0,1,0,0,0,0
1158,AT1G71697,0,1,1,1,0,1,1,1
1159,AT1G71820,0,0,0,1,0,0,0,0
1160,AT1G71880,0,0,0,0,0,0,0,1
1161,AT1G71910,0,0,0,0,0,0,0,1
1162,AT1G71950,0,0,1,0,0,0,0,0
1163,AT1G72000,1,1,1,1,0,1,1,1
1164,AT1G72010,0,0,1,1,0,1,0,1
1165,AT1G72060,0,0,1,1,0,1,1,1
1166,AT1G72070,0,0,1,1,0,0,1,1
1167,AT1G72120,0,0,1,1,0,0,0,1
1168,AT1G72125,0,0,0,1,0,0,0,0
1169,AT1G72280,1,1,1,1,0,1,1,1
1170,AT1G72360,0,0,0,1,0,0,0,0
1171,AT1G72416,0,1,0,0,0,1,0,0
1172,AT1G72450,0,0,1,1,0,1,1,1
1173,AT1G72520,1,1,1,1,0,1,1,1
1174,AT1G72530,0,0,0,1,0,0,0,0
1175,AT1G72540,0,0,0,1,0,0,0,1
1176,AT1G72660,0,0,1,1,0,1,0,0
1177,AT1G72690,0,0,1,0,0,1,0,0
1178,AT1G72760,0,0,0,1,0,0,1,1
1179,AT1G72870,0,0,0,1,0,1,0,0
1180,AT1G72900,0,1,1,1,0,1,1,1
1181,AT1G72910,0,1,1,0,0,1,1,1
1182,AT1G72920,0,0,1,0,0,1,1,1
1183,AT1G72930,1,1,1,0,0,1,1,1
1184,AT1G72940,0,0,0,1,0,0,1,1
1185,AT1G72950,0,0,1,0,0,0,1,0
1186,AT1G72960,0,0,0,0,0,0,1,0
1187,AT1G73010,0,0,0,0,1,1,0,1
1188,AT1G73030,0,0,1,1,0,1,0,0
1189,AT1G73080,0,0,1,1,0,1,1,1
1190,AT1G73190,0,0,1,0,0,1,0,0
1191,AT1G73250,0,0,1,1,0,0,0,0
1192,AT1G73500,0,0,0,0,0,0,0,1
1193,AT1G73540,0,0,1,1,0,0,1,0
1194,AT1G73550,0,0,1,1,0,0,1,0
1195,AT1G73730,0,0,0,1,0,0,0,0
1196,AT1G73740,0,0,1,1,0,1,1,1
1197,AT1G73805,0,0,1,1,0,0,1,1
1198,AT1G73810,0,1,1,1,0,1,1,1
1199,AT1G73965,0,0,0,1,0,1,0,0
1200,AT1G74000,0,0,1,1,0,0,1,0
1201,AT1G74010,0,0,1,1,0,0,1,1
1202,AT1G74020,0,0,0,1,0,0,1,0
1203,AT1G74080,0,0,0,1,0,1,0,0
1204,AT1G74100,1,1,1,1,0,1,1,1
1205,AT1G74170,0,0,1,1,0,0,0,0
1206,AT1G74280,0,0,0,1,0,0,0,1
1207,AT1G74300,0,0,1,0,0,0,0,1
1208,AT1G74310,1,0,1,1,0,1,1,1
1209,AT1G74330,0,0,1,1,0,1,1,1
1210,AT1G74340,0,0,0,0,0,1,0,0
1211,AT1G74350,0,0,1,1,0,0,0,1
1212,AT1G74360,1,1,1,1,0,1,1,1
1213,AT1G74430,0,0,0,0,0,0,1,0
1214,AT1G74440,0,1,1,0,0,1,1,1
1215,AT1G74450,0,0,0,0,0,0,1,0
1216,AT1G74590,0,0,0,1,0,1,1,1
1217,AT1G74650,1,1,1,1,0,1,1,1
1218,AT1G74680,0,0,1,1,0,0,0,0
1219,AT1G74710,0,0,1,1,0,1,1,1
1220,AT1G74740,0,0,1,1,0,1,0,1
1221,AT1G74750,0,0,1,1,0,1,0,1
1222,AT1G74780,0,0,0,1,0,0,0,0
1223,AT1G74790,0,0,1,1,0,1,1,1
1224,AT1G74810,0,0,0,1,0,0,0,0
1225,AT1G74950,0,0,1,1,0,1,0,1
1226,AT1G75000,0,0,0,1,0,1,1,1
1227,AT1G75020,0,0,0,1,0,1,0,1
1228,AT1G75040,0,0,0,0,0,1,0,1
1229,AT1G75170,0,0,1,1,0,1,1,1
1230,AT1G75295,0,0,0,0,0,1,0,0
1231,AT1G75400,0,0,0,1,0,0,0,0
1232,AT1G75450,0,0,0,0,0,0,0,1
1233,AT1G75490,0,0,1,1,0,1,1,1
1234,AT1G75810,0,0,1,1,0,1,1,1
1235,AT1G75830,0,0,0,0,0,1,0,0
1236,AT1G75860,0,0,1,1,0,0,0,0
1237,AT1G76040,0,1,1,1,0,1,1,1
1238,AT1G76065,0,0,1,1,0,0,0,0
1239,AT1G76070,0,0,1,1,0,1,1,1
1240,AT1G76130,0,0,1,1,0,1,0,1
1241,AT1G76220,0,0,1,0,0,1,0,0
1242,AT1G76250,0,0,0,1,0,1,0,1
1243,AT1G76360,0,0,1,0,0,0,1,0
1244,AT1G76390,0,0,1,1,0,1,1,1
1245,AT1G76410,0,0,0,1,0,0,0,0
1246,AT1G76430,0,0,1,1,0,1,1,1
1247,AT1G76440,0,0,1,1,0,1,1,1
1248,AT1G76470,0,1,1,1,0,1,1,1
1249,AT1G76480,0,0,0,0,0,1,0,1
1250,AT1G76520,0,0,0,0,0,1,0,0
1251,AT1G76550,0,0,1,1,0,0,0,0
1252,AT1G76560,0,0,1,1,0,1,1,1
1253,AT1G76590,0,0,0,1,0,0,0,0
1254,AT1G76600,0,0,1,1,0,1,1,1
1255,AT1G76610,0,0,0,1,0,1,0,0
1256,AT1G76620,0,0,0,0,1,0,0,0
1257,AT1G76640,0,0,0,0,0,0,0,1
1258,AT1G76650,0,0,0,1,0,0,1,0
1259,AT1G76670,0,0,0,1,0,0,0,0
1260,AT1G76680,1,0,1,1,0,1,1,1
1261,AT1G76690,0,0,0,1,0,0,0,0
1262,AT1G76700,0,0,1,1,0,1,1,1
1263,AT1G76705,0,0,1,1,0,1,0,0
1264,AT1G76780,0,0,0,0,0,1,0,0
1265,AT1G76850,0,0,0,1,0,0,0,0
1266,AT1G76920,0,0,0,1,0,0,0,0
1267,AT1G76930,0,0,1,0,0,1,1,1
1268,AT1G76940,0,0,1,1,0,1,1,0
1269,AT1G76970,1,1,1,1,0,1,1,1
1270,AT1G76980,0,0,1,1,0,1,1,0
1271,AT1G77140,0,0,0,1,0,0,0,0
1272,AT1G77150,0,0,0,0,0,0,0,1
1273,AT1G77250,0,0,0,1,0,0,0,0
1274,AT1G77360,0,0,0,1,0,0,0,0
1275,AT1G77370,0,0,1,0,0,1,0,0
1276,AT1G77390,0,0,1,1,0,0,0,0
1277,AT1G77410,0,0,1,0,0,0,0,0
1278,AT1G77420,0,0,1,1,0,1,0,0
1279,AT1G77450,0,0,1,1,0,1,0,1
1280,AT1G77500,0,0,1,1,0,1,1,1
1281,AT1G77525,0,0,1,0,0,0,0,0
1282,AT1G77660,0,0,0,1,0,1,0,0
1283,AT1G77770,0,0,0,1,0,0,0,0
1284,AT1G77810,0,0,1,1,0,1,0,1
1285,AT1G77890,0,0,0,1,0,0,0,1
1286,AT1G77950,0,0,1,0,0,0,0,0
1287,AT1G78000,1,0,0,1,0,1,1,1
1288,AT1G78020,0,0,0,0,1,0,0,0
1289,AT1G78130,0,0,0,1,0,0,0,0
1290,AT1G78172,0,0,0,0,0,1,0,0
1291,AT1G78210,0,0,1,1,0,1,1,1
1292,AT1G78240,0,0,0,1,0,0,0,0
1293,AT1G78310,0,0,0,1,0,0,0,1
1294,AT1G78340,1,0,1,1,0,1,1,1
1295,AT1G78410,0,0,1,1,0,1,1,1
1296,AT1G78420,0,0,0,1,0,0,0,0
1297,AT1G78460,0,0,0,1,0,1,0,1
1298,AT1G78800,0,0,0,0,0,1,0,0
1299,AT1G78830,0,0,1,1,0,1,0,1
1300,AT1G78850,0,0,1,1,0,1,1,1
1301,AT1G78860,1,0,1,1,0,1,1,1
1302,AT1G78895,0,0,0,1,0,1,0,0
1303,AT1G78955,0,0,0,1,0,0,0,0
1304,AT1G79000,0,0,0,1,0,0,0,0
1305,AT1G79160,0,0,0,1,0,0,0,0
1306,AT1G79180,0,0,1,1,0,1,1,1
1307,AT1G79245,1,1,1,1,0,1,1,1
1308,AT1G79250,0,0,0,1,0,0,0,0
1309,AT1G79310,0,0,0,0,0,0,0,1
1310,AT1G79320,0,0,0,0,0,0,0,1
1311,AT1G79330,0,1,1,1,0,1,1,1
1312,AT1G79340,0,0,1,0,0,0,0,0
1313,AT1G79360,0,0,0,0,0,0,0,1
1314,AT1G79380,0,0,0,0,0,0,1,0
1315,AT1G79400,0,1,0,0,0,1,1,1
1316,AT1G79410,0,0,0,1,0,0,0,0
1317,AT1G79450,0,0,1,1,0,1,0,1
1318,AT1G79480,0,0,0,0,0,1,0,0
1319,AT1G79570,0,0,0,1,0,0,0,0
1320,AT1G79590,0,0,0,1,0,0,0,0
1321,AT1G79670,0,0,1,1,0,1,1,1
1322,AT1G79680,1,1,1,1,0,1,1,1
1323,AT1G79690,0,0,1,1,0,1,0,1
1324,AT1G79710,0,0,0,1,0,0,0,0
1325,AT1G80120,0,0,1,0,0,0,0,1
1326,AT1G80290,0,0,1,1,0,1,0,0
1327,AT1G80300,0,0,1,1,0,1,0,1
1328,AT1G80325,0,0,0,1,0,0,0,0
1329,AT1G80440,0,0,0,1,0,1,0,0
1330,AT1G80450,0,0,1,1,0,1,1,1
1331,AT1G80460,0,0,1,1,0,1,1,1
1332,AT1G80510,0,0,0,1,0,0,0,0
1333,AT1G80520,0,0,0,1,0,0,0,1
1334,AT1G80530,0,0,0,0,0,0,0,1
1335,AT1G80555,0,0,1,1,0,0,0,0
1336,AT1G80610,0,0,1,1,0,1,1,1
1337,AT1G80660,0,0,0,0,0,0,1,0
1338,AT1G80820,0,0,1,1,0,1,1,1
1339,AT1G80840,1,1,1,1,0,1,1,1
1340,AT1G80960,0,0,0,1,0,1,0,0
1341,AT2G01008,0,0,1,0,0,1,0,0
1342,AT2G01023,0,0,1,0,0,1,0,0
1343,AT2G01150,0,0,0,0,0,0,0,1
1344,AT2G01180,0,0,1,1,0,1,1,1
1345,AT2G01190,0,0,0,0,0,0,0,1
1346,AT2G01340,0,0,0,1,0,1,0,1
1347,AT2G01430,0,0,0,1,0,0,0,1
1348,AT2G01450,0,0,0,1,0,0,0,0
1349,AT2G01600,0,0,0,1,0,0,0,0
1350,AT2G01650,0,0,1,1,0,1,1,1
1351,AT2G01670,0,1,1,1,0,1,1,1
1352,AT2G01680,0,0,1,0,0,0,0,0
1353,AT2G01690,0,0,0,1,0,0,0,0
1354,AT2G01818,0,0,0,0,0,0,0,1
1355,AT2G01880,0,0,0,0,0,0,1,1
1356,AT2G01960,0,0,0,0,0,1,0,0
1357,AT2G02000,0,0,1,1,0,1,0,1
1358,AT2G02010,1,0,1,1,0,1,1,1
1359,AT2G02060,0,0,1,1,0,1,0,0
1360,AT2G02061,0,0,1,1,0,0,1,1
1361,AT2G02120,0,0,1,0,0,0,1,0
1362,AT2G02180,0,0,1,1,0,1,0,1
1363,AT2G02220,0,0,1,1,0,1,1,1
1364,AT2G02310,0,0,1,1,0,1,0,1
1365,AT2G02340,0,0,0,1,0,0,0,1
1366,AT2G02350,0,0,1,1,0,1,1,1
1367,AT2G02360,0,0,1,1,0,1,0,1
1368,AT2G02370,0,0,1,1,0,1,1,1
1369,AT2G02380,0,0,0,0,0,0,1,0
1370,AT2G02390,0,0,0,0,0,1,0,0
1371,AT2G02410,0,0,0,1,0,0,0,0
1372,AT2G02430,0,0,1,0,0,0,0,0
1373,AT2G02730,0,0,1,1,0,1,0,0
1374,AT2G02800,0,0,1,1,0,0,0,0
1375,AT2G02810,0,1,1,1,0,1,1,1
1376,AT2G02860,0,0,1,1,0,1,1,1
1377,AT2G02870,0,0,0,1,0,0,0,0
1378,AT2G02930,0,0,1,1,0,1,1,1
1379,AT2G02960,0,0,1,1,0,1,0,0
1380,AT2G02970,0,0,0,1,0,0,0,0
1381,AT2G02990,0,0,0,0,0,0,1,0
1382,AT2G03020,0,0,1,1,0,1,1,1
1383,AT2G03040,0,0,1,1,0,1,1,1
1384,AT2G03240,0,0,0,1,0,1,0,1
1385,AT2G03290,1,1,1,1,0,1,1,1
1386,AT2G03360,0,0,0,0,0,1,0,0
1387,AT2G03410,0,0,0,0,0,1,0,0
1388,AT2G03470,0,0,0,1,0,0,0,0
1389,AT2G03505,0,0,1,1,0,1,1,1
1390,AT2G03530,0,0,0,0,0,1,0,0
1391,AT2G03590,0,0,1,1,0,0,0,1
1392,AT2G03810,0,0,1,1,0,1,1,0
1393,AT2G04040,0,0,1,1,0,1,1,1
1394,AT2G04050,0,0,1,1,0,1,0,1
1395,AT2G04070,1,1,1,1,0,1,1,1
1396,AT2G04305,0,0,0,1,0,0,0,0
1397,AT2G04400,1,1,1,1,0,1,1,1
1398,AT2G04430,0,0,0,1,0,0,1,0
1399,AT2G04495,1,1,1,1,0,1,1,1
1400,AT2G04510,0,0,1,0,0,0,0,1
1401,AT2G04515,0,1,1,1,0,1,1,1
1402,AT2G04520,0,0,1,0,0,0,0,0
1403,AT2G04610,0,0,1,0,0,1,0,0
1404,AT2G04800,0,0,1,0,0,0,0,0
1405,AT2G05320,0,0,0,1,0,0,0,0
1406,AT2G05518,0,0,0,0,0,1,0,0
1407,AT2G05940,0,0,1,1,0,0,0,1
1408,AT2G06050,0,0,1,1,0,1,1,1
1409,AT2G06510,0,0,1,1,0,1,0,0
1410,AT2G06530,0,0,1,1,0,1,1,0
1411,AT2G07180,0,0,1,1,0,1,1,1
1412,AT2G07599,0,0,1,0,0,0,1,0
1413,AT2G07600,0,0,1,0,0,1,1,0
1414,AT2G07664,0,0,1,0,0,0,1,0
1415,AT2G07666,0,0,1,0,0,0,1,0
1416,AT2G07667,0,0,1,0,0,1,1,0
1417,AT2G07669,0,0,1,0,0,1,1,0
1418,AT2G07670,0,0,1,0,0,0,1,0
1419,AT2G07671,0,0,1,0,0,0,0,0
1420,AT2G07672,0,0,1,0,0,0,1,0
1421,AT2G07673,0,0,1,0,0,0,1,0
1422,AT2G07674,0,0,1,0,0,0,0,0
1423,AT2G07675,0,0,1,0,0,0,1,0
1424,AT2G07676,0,0,1,0,0,0,1,0
1425,AT2G07677,0,0,1,0,0,0,1,0
1426,AT2G07678,0,0,1,0,0,0,1,0
1427,AT2G07681,0,0,1,0,0,1,1,0
1428,AT2G07688,0,0,1,0,0,0,0,0
1429,AT2G07691,0,0,1,0,0,0,1,0
1430,AT2G07692,0,0,1,0,0,1,1,0
1431,AT2G07696,0,0,1,0,0,0,0,0
1432,AT2G07699,0,0,1,0,0,0,0,0
1433,AT2G07701,0,0,1,0,0,0,1,0
1434,AT2G07702,0,0,1,0,0,0,1,0
1435,AT2G07705,0,0,1,0,0,0,1,0
1436,AT2G07706,0,0,1,0,0,1,1,0
1437,AT2G07713,0,0,1,0,0,0,1,0
1438,AT2G07714,0,0,1,0,0,0,1,0
1439,AT2G07715,0,0,1,0,0,0,1,0
1440,AT2G07716,0,0,1,0,0,0,1,0
1441,AT2G07718,0,0,1,0,0,0,1,0
1442,AT2G07719,0,0,1,0,0,0,1,0
1443,AT2G07721,0,0,1,0,0,0,1,0
1444,AT2G07722,0,0,1,0,0,0,1,0
1445,AT2G07723,0,0,1,0,0,0,0,0
1446,AT2G07728,0,0,1,0,0,1,1,0
1447,AT2G07731,0,0,1,0,0,0,1,0
1448,AT2G07738,0,0,1,0,0,0,1,0
1449,AT2G07739,0,0,1,0,0,0,1,0
1450,AT2G07748,0,0,1,0,0,0,0,0
1451,AT2G07749,0,0,1,0,0,1,1,0
1452,AT2G07751,0,0,0,0,0,0,1,0
1453,AT2G07753,0,0,0,0,0,0,1,0
1454,AT2G07755,0,0,1,0,0,0,0,0
1455,AT2G07756,0,0,0,0,0,1,0,0
1456,AT2G07757,0,0,1,0,0,0,1,0
1457,AT2G07758,0,0,1,0,0,0,1,0
1458,AT2G07761,0,0,0,0,0,0,1,0
1459,AT2G07762,0,0,0,0,0,0,1,0
1460,AT2G07763,0,0,0,0,0,0,1,0
1461,AT2G07765,0,0,0,0,0,0,1,0
1462,AT2G07766,0,0,1,0,0,0,1,0
1463,AT2G07768,0,0,1,0,0,1,1,0
1464,AT2G07771,0,0,1,0,0,0,1,0
1465,AT2G07772,0,0,1,0,0,0,1,0
1466,AT2G07773,0,0,1,0,0,0,1,0
1467,AT2G07774,0,0,1,0,0,0,1,0
1468,AT2G07775,0,0,1,0,0,0,1,0
1469,AT2G07776,0,0,1,0,0,0,1,0
1470,AT2G07779,0,0,1,0,0,0,1,0
1471,AT2G07783,0,0,1,0,0,0,1,0
1472,AT2G07787,0,0,1,0,0,0,1,0
1473,AT2G07792,0,0,0,0,0,0,1,0
1474,AT2G07793,0,0,1,0,0,0,1,0
1475,AT2G07795,0,0,1,0,0,1,1,0
1476,AT2G07798,0,0,1,0,0,1,1,0
1477,AT2G07799,0,0,1,0,0,1,1,0
1478,AT2G07806,0,0,1,0,0,1,1,0
1479,AT2G07809,0,0,1,0,0,1,1,0
1480,AT2G07811,0,0,1,0,0,0,0,0
1481,AT2G07813,0,0,1,0,0,1,1,0
1482,AT2G07815,0,0,1,0,0,0,1,0
1483,AT2G07820,0,0,1,0,0,1,1,0
1484,AT2G07825,0,0,1,0,0,0,0,0
1485,AT2G07827,0,0,1,0,0,0,1,0
1486,AT2G07835,0,0,1,0,0,0,0,0
1487,AT2G07981,0,0,1,0,0,1,1,0
1488,AT2G08986,0,0,1,0,0,1,1,0
1489,AT2G10560,0,0,1,1,0,0,0,0
1490,AT2G10735,0,0,0,1,0,0,0,0
1491,AT2G11270,0,0,0,0,0,0,0,1
1492,AT2G11271,0,0,0,1,0,0,0,0
1493,AT2G11280,0,0,1,1,0,0,0,0
1494,AT2G11520,0,0,1,1,0,1,1,1
1495,AT2G11620,0,0,0,0,0,1,0,0
1496,AT2G11810,0,0,1,0,1,1,0,0
1497,AT2G12480,0,0,0,0,0,0,1,0
1498,AT2G12905,0,0,1,0,0,0,1,0
1499,AT2G13146,0,0,1,0,0,0,1,0
1500,AT2G13650,0,0,1,1,0,1,1,1
1501,AT2G13790,1,1,1,1,0,1,1,1
1502,AT2G13800,1,1,1,1,0,1,1,1
1503,AT2G13810,0,0,0,1,0,0,0,0
1504,AT2G13960,0,0,1,1,0,1,1,0
1505,AT2G14255,0,0,0,1,0,0,0,0
1506,AT2G14290,0,0,0,1,0,1,0,1
1507,AT2G14580,0,0,1,0,0,0,0,0
1508,AT2G14610,0,0,1,0,0,0,0,0
1509,AT2G14661,0,0,1,1,0,1,1,1
1510,AT2G14680,0,0,0,1,0,0,0,0
1511,AT2G14720,0,0,0,1,0,0,0,0
1512,AT2G14750,0,0,1,1,0,1,1,1
1513,AT2G15040,0,1,1,1,0,1,1,1
1514,AT2G15042,0,1,1,1,0,1,1,1
1515,AT2G15080,0,0,0,1,0,0,0,1
1516,AT2G15220,0,1,1,1,0,1,0,1
1517,AT2G15310,0,0,0,0,0,0,1,0
1518,AT2G15350,0,0,0,0,0,1,0,0
1519,AT2G15390,1,1,1,1,0,1,1,1
1520,AT2G15480,1,1,1,1,0,1,1,1
1521,AT2G15490,1,1,1,1,0,1,1,1
1522,AT2G15760,0,0,1,1,0,1,1,1
1523,AT2G15780,0,0,1,0,0,0,0,1
1524,AT2G15830,0,0,1,0,0,0,0,0
1525,AT2G15840,0,0,0,1,0,0,0,0
1526,AT2G15960,0,0,1,0,0,0,0,0
1527,AT2G16380,0,0,0,1,0,0,0,0
1528,AT2G16500,0,0,0,1,0,1,0,1
1529,AT2G16586,0,0,1,0,0,0,0,0
1530,AT2G16595,0,0,1,1,0,1,0,1
1531,AT2G16630,0,0,1,1,0,0,0,0
1532,AT2G16700,0,0,1,1,0,0,0,0
1533,AT2G16710,0,0,1,0,0,0,0,0
1534,AT2G16720,0,0,1,1,0,1,1,1
1535,AT2G16760,0,0,0,0,0,0,0,1
1536,AT2G16870,0,0,1,1,0,1,1,1
1537,AT2G16900,0,0,1,1,0,1,0,0
1538,AT2G16910,0,0,1,0,0,0,0,0
1539,AT2G17030,0,0,0,1,0,0,0,0
1540,AT2G17040,0,0,1,1,0,1,1,1
1541,AT2G17050,0,0,0,1,0,0,1,1
1542,AT2G17110,0,0,1,1,0,1,0,1
1543,AT2G17120,1,1,1,1,0,1,1,1
1544,AT2G17130,0,0,1,1,0,1,0,0
1545,AT2G17220,0,1,1,1,0,1,1,1
1546,AT2G17290,0,0,1,1,0,1,0,1
1547,AT2G17380,0,0,1,0,0,0,0,0
1548,AT2G17420,0,0,0,1,0,0,0,0
1549,AT2G17480,0,0,0,1,0,0,1,0
1550,AT2G17500,0,0,0,1,0,1,0,1
1551,AT2G17520,0,0,1,1,0,1,0,1
1552,AT2G17525,0,0,0,1,0,0,0,0
1553,AT2G17530,0,0,0,1,0,0,0,0
1554,AT2G17570,0,0,0,1,0,1,0,0
1555,AT2G17660,0,0,0,0,0,0,1,0
1556,AT2G17705,0,0,1,1,0,1,1,1
1557,AT2G17710,0,0,1,1,0,1,0,1
1558,AT2G17720,0,0,1,1,0,1,0,1
1559,AT2G17730,0,0,0,1,0,0,0,0
1560,AT2G17740,1,1,1,1,0,1,1,1
1561,AT2G17760,0,0,1,1,0,1,1,1
1562,AT2G17820,0,0,1,0,0,0,0,0
1563,AT2G17840,0,0,1,1,0,1,1,0
1564,AT2G17900,0,0,1,1,0,0,0,0
1565,AT2G18000,0,0,1,1,0,1,0,1
1566,AT2G18090,0,0,1,1,0,0,0,0
1567,AT2G18100,0,0,1,1,0,1,0,0
1568,AT2G18140,0,0,0,0,0,0,0,1
1569,AT2G18150,0,0,0,0,0,0,0,1
1570,AT2G18193,0,0,1,0,0,0,0,0
1571,AT2G18210,0,0,1,1,0,1,1,1
1572,AT2G18323,0,0,0,0,0,1,1,0
1573,AT2G18350,0,0,0,1,0,1,0,1
1574,AT2G18480,0,0,0,0,0,1,0,0
1575,AT2G18650,0,0,0,1,0,0,0,0
1576,AT2G18660,0,1,1,1,0,1,0,1
1577,AT2G18670,0,0,0,1,0,1,0,0
1578,AT2G18690,1,1,1,1,0,1,1,1
1579,AT2G18700,0,0,0,1,0,1,0,0
1580,AT2G18760,0,0,0,1,0,0,0,0
1581,AT2G18970,0,0,0,1,0,0,1,0
1582,AT2G19050,0,0,0,0,0,1,0,0
1583,AT2G19060,0,0,0,1,0,0,0,0
1584,AT2G19130,0,0,1,1,0,1,1,1
1585,AT2G19150,0,0,0,0,0,1,0,0
1586,AT2G19160,0,0,1,1,0,1,0,0
1587,AT2G19180,0,0,1,1,0,1,1,0
1588,AT2G19190,1,1,1,1,0,1,1,1
1589,AT2G19310,0,1,1,0,1,1,0,0
1590,AT2G19330,0,0,0,0,0,1,0,0
1591,AT2G19450,0,0,0,1,0,0,0,0
1592,AT2G19460,0,0,1,1,0,1,0,0
1593,AT2G19570,0,0,0,0,0,1,0,1
1594,AT2G19710,0,0,0,1,0,0,0,0
1595,AT2G19810,0,0,0,1,0,0,0,0
1596,AT2G20010,0,0,1,1,0,1,1,1
1597,AT2G20110,0,0,1,1,0,1,0,0
1598,AT2G20130,0,0,1,1,0,0,0,0
1599,AT2G20142,0,1,1,1,0,1,1,1
1600,AT2G20150,0,0,0,1,0,0,1,1
1601,AT2G20320,0,0,1,1,0,1,1,1
1602,AT2G20370,0,0,0,1,0,0,0,0
1603,AT2G20560,1,0,1,1,0,1,1,0
1604,AT2G20562,0,0,1,1,0,1,1,1
1605,AT2G20610,0,0,1,0,0,1,1,0
1606,AT2G20630,0,0,1,1,0,1,1,0
1607,AT2G20720,0,0,0,0,0,1,0,0
1608,AT2G20760,0,0,0,1,0,0,0,0
1609,AT2G20770,0,0,0,1,0,0,0,0
1610,AT2G20780,0,0,0,1,0,1,0,0
1611,AT2G20825,0,0,1,1,0,0,1,0
1612,AT2G20835,0,0,0,1,0,0,0,0
1613,AT2G20880,0,0,0,0,0,1,0,0
1614,AT2G20900,0,0,1,1,0,1,0,1
1615,AT2G20950,0,0,0,0,0,1,0,1
1616,AT2G20960,0,0,1,1,0,1,1,1
1617,AT2G21100,0,0,0,0,0,0,0,1
1618,AT2G21120,0,0,0,1,0,0,0,1
1619,AT2G21187,0,0,0,0,0,0,1,0
1620,AT2G21190,0,0,0,1,0,0,0,0
1621,AT2G21350,0,0,1,0,0,0,0,0
1622,AT2G21450,0,0,1,0,0,0,0,0
1623,AT2G21470,0,0,0,1,0,0,0,0
1624,AT2G21500,0,0,1,1,0,1,1,1
1625,AT2G21510,0,0,0,1,0,0,1,0
1626,AT2G21520,0,0,1,1,0,1,0,0
1627,AT2G21540,0,0,0,1,0,0,0,0
1628,AT2G21620,0,0,1,1,0,1,1,1
1629,AT2G21850,0,0,1,1,0,0,1,1
1630,AT2G21900,0,0,0,1,0,0,1,1
1631,AT2G22010,0,0,0,1,0,0,0,0
1632,AT2G22250,0,0,1,1,0,1,0,1
1633,AT2G22300,0,0,0,1,0,0,0,1
1634,AT2G22310,0,0,1,1,0,1,0,0
1635,AT2G22470,0,0,1,1,0,1,1,1
1636,AT2G22475,0,0,1,1,0,1,0,1
1637,AT2G22500,1,1,1,1,0,1,1,1
1638,AT2G22590,1,0,0,0,0,0,0,0
1639,AT2G22690,0,0,1,1,0,1,0,0
1640,AT2G22850,0,0,0,0,0,0,0,1
1641,AT2G22860,0,0,1,1,0,1,1,1
1642,AT2G22870,0,0,1,1,0,0,0,0
1643,AT2G22880,1,1,1,1,0,1,1,1
1644,AT2G22890,0,0,1,1,0,1,1,1
1645,AT2G23040,0,0,0,0,0,1,0,0
1646,AT2G23120,0,0,1,0,0,0,0,0
1647,AT2G23170,1,0,0,0,0,0,1,1
